행정구역,시도,시군구,행정구,읍면동,행정구역코드,age_20,age_30,age_40,age_50,age_60,age_70
경상남도 밀양시 청도면,경상남도,밀양시,0,청도면,4827039000,81,128,290,489,611,96
경상남도 밀양시 내일동,경상남도,밀양시,0,내일동,4827051000,215,325,579,611,656,322
경상남도 밀양시 내이동,경상남도,밀양시,0,내이동,4827052000,1919,2274,2698,2112,1510,2171
경상남도 밀양시 삼문동,경상남도,밀양시,0,삼문동,4827053000,2341,3551,3386,2496,2025,2785
경상남도 밀양시 가곡동,경상남도,밀양시,0,가곡동,4827054000,710,1056,1462,1402,1445,971
경상남도 밀양시 교동,경상남도,밀양시,0,교동,4827055000,675,936,1170,943,707,838
경상남도 거제시 일운면,경상남도,거제시,0,일운면,4831031000,804,1218,1575,1222,983,837
경상남도 거제시 동부면,경상남도,거제시,0,동부면,4831032000,222,381,664,687,744,309
경상남도 거제시 남부면,경상남도,거제시,0,남부면,4831033000,84,160,336,377,440,99
경상남도 거제시 거제면,경상남도,거제시,0,거제면,4831034000,661,1009,1322,1313,1409,738
경상남도 거제시 둔덕면,경상남도,거제시,0,둔덕면,4831035000,168,327,622,688,746,283
경상남도 거제시 사등면,경상남도,거제시,0,사등면,4831036000,2071,2279,2150,1682,1429,1308
경상남도 거제시 연초면,경상남도,거제시,0,연초면,4831037000,987,1441,1717,1225,995,993
경상남도 거제시 하청면,경상남도,거제시,0,하청면,4831038000,418,606,899,943,1015,450
경상남도 거제시 장목면,경상남도,거제시,0,장목면,4831039000,302,593,893,961,1242,390
경상남도 거제시 장승포동,경상남도,거제시,0,장승포동,4831051000,773,1268,1273,830,544,914
경상남도 거제시 능포동,경상남도,거제시,0,능포동,4831053000,1012,1734,2015,1483,812,1321
경상남도 거제시 아주동,경상남도,거제시,0,아주동,4831054000,6422,5782,2898,1332,600,3092
경상남도 거제시 옥포1동,경상남도,거제시,0,옥포1동,4831055000,1126,1316,1342,953,400,1007
경상남도 거제시 옥포2동,경상남도,거제시,0,옥포2동,4831056000,3940,4964,4763,3017,1154,3713
경상남도 거제시 장평동,경상남도,거제시,0,장평동,4831057000,3561,4497,3691,1583,602,3472
경상남도 거제시 고현동,경상남도,거제시,0,고현동,4831058000,5542,7169,5982,3626,1600,5183
경상남도 거제시 상문동,경상남도,거제시,0,상문동,4831059000,7186,7337,3698,1568,785,3977
경상남도 거제시 수양동,경상남도,거제시,0,수양동,4831060000,3907,5380,2834,1277,666,2941
경상남도 양산시 물금읍,경상남도,양산시,0,물금읍,4833025300,21957,21144,16549,10076,6078,16757
경상남도 양산시 동면,경상남도,양산시,0,동면,4833031000,6944,6096,4848,3786,2440,3990
경상남도 양산시 원동면,경상남도,양산시,0,원동면,4833032000,208,290,656,912,962,210
경상남도 양산시 상북면,경상남도,양산시,0,상북면,4833033000,1165,1747,2899,2444,2054,1644
경상남도 양산시 하북면,경상남도,양산시,0,하북면,4833034000,624,1004,1997,1831,1406,1073
경상남도 양산시 중앙동,경상남도,양산시,0,중앙동,4833051000,1250,1471,2500,2235,1441,1668
경상남도 양산시 양주동,경상남도,양산시,0,양주동,4833051500,3668,6452,6098,3242,2747,5749
경상남도 양산시 삼성동,경상남도,양산시,0,삼성동,4833052000,3145,3623,4623,2757,1616,3749
경상남도 양산시 강서동,경상남도,양산시,0,강서동,4833053000,1149,1699,1575,1088,783,1274
경상남도 양산시 서창동,경상남도,양산시,0,서창동,4833054000,3587,5510,4867,3359,2336,4020
경상남도 양산시 소주동,경상남도,양산시,0,소주동,4833055000,2450,3411,3821,2717,2264,2661
경상남도 양산시 평산동,경상남도,양산시,0,평산동,4833056000,3446,5594,5129,3887,3858,3949
경상남도 양산시 덕계동,경상남도,양산시,0,덕계동,4833057000,1825,2350,2760,1961,1635,2023
경상남도 의령군 의령읍,경상남도,의령군,0,의령읍,4872025000,997,1517,1574,1361,1462,1196
경상남도 의령군 가례면,경상남도,의령군,0,가례면,4872031000,101,144,336,393,552,128
경상남도 의령군 칠곡면,경상남도,의령군,0,칠곡면,4872032000,62,81,223,276,384,102
경상남도 의령군 대의면,경상남도,의령군,0,대의면,4872033000,54,77,174,222,379,79
경상남도 의령군 화정면,경상남도,의령군,0,화정면,4872034000,77,138,285,327,504,154
경상남도 의령군 용덕면,경상남도,의령군,0,용덕면,4872035000,100,145,303,354,495,133
경상남도 의령군 정곡면,경상남도,의령군,0,정곡면,4872036000,50,123,280,312,516,101
경상남도 의령군 지정면,경상남도,의령군,0,지정면,4872037000,100,150,337,439,611,133
경상남도 의령군 낙서면,경상남도,의령군,0,낙서면,4872038000,29,55,123,195,285,38
경상남도 의령군 부림면,경상남도,의령군,0,부림면,4872039000,149,308,522,545,895,277
경상남도 의령군 봉수면,경상남도,의령군,0,봉수면,4872040000,63,77,147,234,394,55
경상남도 의령군 궁류면,경상남도,의령군,0,궁류면,4872041500,46,66,211,252,515,53
경상남도 의령군 유곡면,경상남도,의령군,0,유곡면,4872042000,53,82,218,256,481,66
경상남도 함안군 가야읍,경상남도,함안군,0,가야읍,4873025000,2008,2942,3395,2593,2384,2567
경상남도 함안군 칠원읍,경상남도,함안군,0,칠원읍,4873025300,2255,3927,3140,2356,1819,2139
경상남도 함안군 함안면,경상남도,함안군,0,함안면,4873031000,151,227,432,545,717,196
경상남도 함안군 군북면,경상남도,함안군,0,군북면,4873032000,578,604,1097,1226,1645,576
경상남도 함안군 법수면,경상남도,함안군,0,법수면,4873033000,152,292,573,688,850,221
경상남도 함안군 대산면,경상남도,함안군,0,대산면,4873034000,156,315,635,787,1167,302
경상남도 함안군 칠서면,경상남도,함안군,0,칠서면,4873035000,472,847,1050,893,1002,560
경상남도 함안군 칠북면,경상남도,함안군,0,칠북면,4873036000,99,167,371,491,624,154
경상남도 함안군 산인면,경상남도,함안군,0,산인면,4873038000,184,263,574,685,634,265
경상남도 함안군 여항면,경상남도,함안군,0,여항면,4873039000,52,68,183,258,246,62
경상남도 창녕군 창녕읍,경상남도,창녕군,0,창녕읍,4874025000,1963,2410,2915,2566,2568,2215
경상남도 창녕군 남지읍,경상남도,창녕군,0,남지읍,4874025300,1295,1732,2179,2072,2115,1157
경상남도 창녕군 고암면,경상남도,창녕군,0,고암면,4874031000,102,147,333,395,758,154
경상남도 창녕군 성산면,경상남도,창녕군,0,성산면,4874032000,102,144,316,391,504,119
경상남도 창녕군 대합면,경상남도,창녕군,0,대합면,4874033000,244,391,728,807,1145,307
경상남도 창녕군 이방면,경상남도,창녕군,0,이방면,4874034000,153,183,445,545,759,185
경상남도 창녕군 유어면,경상남도,창녕군,0,유어면,4874035000,104,148,298,420,639,114
경상남도 창녕군 대지면,경상남도,창녕군,0,대지면,4874036000,202,298,437,488,619,244
경상남도 창녕군 계성면,경상남도,창녕군,0,계성면,4874037000,151,198,480,512,706,203
경상남도 창녕군 영산면,경상남도,창녕군,0,영산면,4874038000,444,659,1163,1120,1135,633
경상남도 창녕군 장마면,경상남도,창녕군,0,장마면,4874039000,113,149,352,406,656,112
경상남도 창녕군 도천면,경상남도,창녕군,0,도천면,4874040000,205,298,522,617,659,276
경상남도 창녕군 길곡면,경상남도,창녕군,0,길곡면,4874041000,82,141,305,386,416,112
경상남도 창녕군 부곡면,경상남도,창녕군,0,부곡면,4874042000,264,312,725,915,882,315
경상남도 고성군 고성읍,경상남도,고성군,0,고성읍,4882025000,2610,3874,4327,3567,3407,2857
경상남도 고성군 삼산면,경상남도,고성군,0,삼산면,4882031000,96,176,317,441,531,108
경상남도 고성군 하일면,경상남도,고성군,0,하일면,4882032000,97,154,300,449,649,124
경상남도 고성군 하이면,경상남도,고성군,0,하이면,4882033000,192,342,510,561,651,299
경상남도 고성군 상리면,경상남도,고성군,0,상리면,4882034000,74,141,297,340,571,110
경상남도 고성군 대가면,경상남도,고성군,0,대가면,4882035000,82,136,303,374,588,100
경상남도 고성군 영현면,경상남도,고성군,0,영현면,4882036000,36,58,131,188,366,56
경상남도 고성군 영오면,경상남도,고성군,0,영오면,4882037000,87,139,284,279,457,117
경상남도 고성군 개천면,경상남도,고성군,0,개천면,4882038000,48,81,192,255,394,87
경상남도 고성군 구만면,경상남도,고성군,0,구만면,4882039000,42,74,190,221,368,63
경상남도 고성군 회화면,경상남도,고성군,0,회화면,4882040000,261,415,655,768,810,344
경상남도 고성군 마암면,경상남도,고성군,0,마암면,4882041000,86,179,365,374,619,107
경상남도 고성군 동해면,경상남도,고성군,0,동해면,4882042000,184,302,594,692,982,217
경상남도 고성군 거류면,경상남도,고성군,0,거류면,4882043000,331,572,833,777,1138,348
경상남도 남해군 남해읍,경상남도,남해군,0,남해읍,4884025000,1190,1968,2227,1859,2109,1931
경상남도 남해군 이동면,경상남도,남해군,0,이동면,4884031000,174,357,670,745,1331,286
경상남도 남해군 상주면,경상남도,남해군,0,상주면,4884032000,75,143,316,308,557,116
경상남도 남해군 삼동면,경상남도,남해군,0,삼동면,4884033000,217,405,668,823,1298,257
경상남도 남해군 미조면,경상남도,남해군,0,미조면,4884034000,145,265,505,488,527,240
경상남도 남해군 남면,경상남도,남해군,0,남면,4884035000,165,342,589,708,1313,254
경상남도 남해군 서면,경상남도,남해군,0,서면,4884036000,111,221,430,536,1073,161
경상남도 남해군 고현면,경상남도,남해군,0,고현면,4884037000,160,323,581,663,1294,269
경상남도 남해군 설천면,경상남도,남해군,0,설천면,4884038000,121,225,492,643,1083,198
경상남도 남해군 창선면,경상남도,남해군,0,창선면,4884039000,262,503,1007,1221,1871,397
경상남도 하동군 하동읍,경상남도,하동군,0,하동읍,4885025000,884,1460,1870,1586,1799,1323
경상남도 하동군 화개면,경상남도,하동군,0,화개면,4885031000,137,390,739,578,745,323
경상남도 하동군 악양면,경상남도,하동군,0,악양면,4885032000,167,381,726,725,1046,265
경상남도 하동군 적량면,경상남도,하동군,0,적량면,4885033000,101,209,372,408,627,162
경상남도 하동군 횡천면,경상남도,하동군,0,횡천면,4885034000,112,176,371,400,606,158
경상남도 하동군 고전면,경상남도,하동군,0,고전면,4885035000,126,239,422,494,704,196
경상남도 하동군 금남면,경상남도,하동군,0,금남면,4885036000,205,361,705,738,1031,343
경상남도 하동군 진교면,경상남도,하동군,0,진교면,4885037000,474,857,1092,1051,1340,641
경상남도 하동군 양보면,경상남도,하동군,0,양보면,4885038000,79,166,315,364,675,132
경상남도 하동군 북천면,경상남도,하동군,0,북천면,4885039000,127,179,306,362,581,129
경상남도 하동군 청암면,경상남도,하동군,0,청암면,4885040000,89,152,274,373,358,122
경상남도 하동군 옥종면,경상남도,하동군,0,옥종면,4885041000,257,424,876,905,1235,357
경상남도 하동군 금성면,경상남도,하동군,0,금성면,4885042000,252,408,639,531,719,402
경상남도 산청군 산청읍,경상남도,산청군,0,산청읍,4886025000,662,837,1202,1113,1475,758
경상남도 산청군 차황면,경상남도,산청군,0,차황면,4886031000,62,110,241,337,516,99
경상남도 산청군 오부면,경상남도,산청군,0,오부면,4886032000,46,92,174,203,420,50
경상남도 산청군 생초면,경상남도,산청군,0,생초면,4886033000,98,146,332,423,808,127
경상남도 산청군 금서면,경상남도,산청군,0,금서면,4886034000,197,284,562,556,910,219
경상남도 산청군 삼장면,경상남도,산청군,0,삼장면,4886035000,81,162,420,403,560,131
경상남도 산청군 시천면,경상남도,산청군,0,시천면,4886036000,240,491,895,842,969,406
경상남도 산청군 단성면,경상남도,산청군,0,단성면,4886037000,320,544,1181,1281,1534,445
경상남도 산청군 신안면,경상남도,산청군,0,신안면,4886038000,455,685,1138,1036,1098,656
경상남도 산청군 생비량면,경상남도,산청군,0,생비량면,4886039000,62,99,186,296,409,68
경상남도 산청군 신등면,경상남도,산청군,0,신등면,4886040000,75,186,377,450,744,132
경상남도 함양군 함양읍,경상남도,함양군,0,함양읍,4887025000,1705,2714,3255,2606,2998,2406
경상남도 함양군 마천면,경상남도,함양군,0,마천면,4887031000,95,203,468,473,675,143
경상남도 함양군 휴천면,경상남도,함양군,0,휴천면,4887032000,67,152,319,324,558,93
경상남도 함양군 유림면,경상남도,함양군,0,유림면,4887033000,73,106,285,343,676,125
경상남도 함양군 수동면,경상남도,함양군,0,수동면,4887034000,145,227,397,504,722,252
경상남도 함양군 지곡면,경상남도,함양군,0,지곡면,4887035000,117,189,357,424,718,139
경상남도 함양군 안의면,경상남도,함양군,0,안의면,4887036000,261,443,741,945,1530,339
경상남도 함양군 서하면,경상남도,함양군,0,서하면,4887037000,61,104,280,364,483,102
경상남도 함양군 서상면,경상남도,함양군,0,서상면,4887038000,85,166,325,375,627,158
경상남도 함양군 백전면,경상남도,함양군,0,백전면,4887039000,62,133,316,352,493,106
경상남도 함양군 병곡면,경상남도,함양군,0,병곡면,4887040000,52,126,270,264,432,124
경상남도 거창군 거창읍,경상남도,거창군,0,거창읍,4888025000,4270,6315,6906,5229,5164,5943
경상남도 거창군 주상면,경상남도,거창군,0,주상면,4888031000,61,114,280,349,578,107
경상남도 거창군 웅양면,경상남도,거창군,0,웅양면,4888032000,90,172,336,358,683,155
경상남도 거창군 고제면,경상남도,거창군,0,고제면,4888033000,60,111,326,316,450,105
경상남도 거창군 북상면,경상남도,거창군,0,북상면,4888034000,66,136,274,330,574,95
경상남도 거창군 위천면,경상남도,거창군,0,위천면,4888035000,97,184,362,413,635,148
경상남도 거창군 마리면,경상남도,거창군,0,마리면,4888036000,95,158,350,439,693,144
경상남도 거창군 남상면,경상남도,거창군,0,남상면,4888037000,138,182,432,510,835,190
경상남도 거창군 남하면,경상남도,거창군,0,남하면,4888038000,63,107,234,322,541,92
경상남도 거창군 신원면,경상남도,거창군,0,신원면,4888039000,41,98,228,335,637,70
경상남도 거창군 가조면,경상남도,거창군,0,가조면,4888040000,200,317,675,783,1264,281
경상남도 거창군 가북면,경상남도,거창군,0,가북면,4888041000,43,97,251,307,550,71
경상남도 합천군 합천읍,경상남도,합천군,0,합천읍,4889025000,1096,1709,2050,1569,1826,1535
경상남도 합천군 봉산면,경상남도,합천군,0,봉산면,4889031000,63,106,284,338,524,84
경상남도 합천군 묘산면,경상남도,합천군,0,묘산면,4889032000,74,108,290,338,643,96
경상남도 합천군 가야면,경상남도,합천군,0,가야면,4889033000,244,427,877,919,1260,346
경상남도 합천군 야로면,경상남도,합천군,0,야로면,4889034000,160,231,442,558,760,182
경상남도 합천군 율곡면,경상남도,합천군,0,율곡면,4889035000,103,196,398,504,816,169
경상남도 합천군 초계면,경상남도,합천군,0,초계면,4889036000,150,243,432,536,759,239
경상남도 합천군 쌍책면,경상남도,합천군,0,쌍책면,4889037000,59,82,223,346,470,61
경상남도 합천군 덕곡면,경상남도,합천군,0,덕곡면,4889038000,42,60,149,194,348,51
경상남도 합천군 청덕면,경상남도,합천군,0,청덕면,4889039000,85,130,281,380,635,100
경상남도 합천군 적중면,경상남도,합천군,0,적중면,4889040000,72,103,253,300,573,104
경상남도 합천군 대양면,경상남도,합천군,0,대양면,4889041000,172,185,291,320,551,134
경상남도 합천군 쌍백면,경상남도,합천군,0,쌍백면,4889042000,65,117,302,386,757,91
경상남도 합천군 삼가면,경상남도,합천군,0,삼가면,4889043000,155,298,598,691,1182,281
경상남도 합천군 가회면,경상남도,합천군,0,가회면,4889044000,70,134,352,380,676,107
경상남도 합천군 대병면,경상남도,합천군,0,대병면,4889045000,88,190,407,453,688,163
경상남도 합천군 용주면,경상남도,합천군,0,용주면,4889046000,88,189,389,482,847,121
제주특별자치도 제주시 한림읍,제주특별자치도,제주시,0,한림읍,5011025000,2276,3495,3850,2905,3294,2534
제주특별자치도 제주시 애월읍,제주특별자치도,제주시,0,애월읍,5011025300,4466,6515,6296,4220,4447,4299
제주특별자치도 제주시 구좌읍,제주특별자치도,제주시,0,구좌읍,5011025600,1635,2380,2768,2223,2976,1705
제주특별자치도 제주시 조천읍,제주특별자치도,제주시,0,조천읍,5011025900,3023,4042,4345,3106,3335,3291
제주특별자치도 제주시 한경면,제주특별자치도,제주시,0,한경면,5011031000,825,1434,1638,1435,1866,863
제주특별자치도 제주시 추자면,제주특별자치도,제주시,0,추자면,5011032000,121,212,322,333,446,123
제주특별자치도 제주시 우도면,제주특별자치도,제주시,0,우도면,5011033000,208,297,366,247,328,216
제주특별자치도 제주시 일도1동,제주특별자치도,제주시,0,일도1동,5011051000,235,376,541,538,468,300
제주특별자치도 제주시 일도2동,제주특별자치도,제주시,0,일도2동,5011052000,4003,5225,5607,3984,3352,5369
제주특별자치도 제주시 이도1동,제주특별자치도,제주시,0,이도1동,5011053000,904,1075,1369,1013,966,1244
제주특별자치도 제주시 이도2동,제주특별자치도,제주시,0,이도2동,5011054000,6722,8476,7722,4812,3576,8946
제주특별자치도 제주시 삼도1동,제주특별자치도,제주시,0,삼도1동,5011055000,1537,2233,2181,1566,1816,2115
제주특별자치도 제주시 삼도2동,제주특별자치도,제주시,0,삼도2동,5011056000,900,1248,1492,1132,1093,1194
제주특별자치도 제주시 용담1동,제주특별자치도,제주시,0,용담1동,5011057000,705,1104,1375,990,1025,1092
제주특별자치도 제주시 용담2동,제주특별자치도,제주시,0,용담2동,5011058000,1686,2237,2578,1993,1977,2298
제주특별자치도 제주시 건입동,제주특별자치도,제주시,0,건입동,5011059000,1035,1329,1580,1411,1247,1301
제주특별자치도 제주시 화북동,제주특별자치도,제주시,0,화북동,5011060000,3063,4185,4087,2480,1963,3888
제주특별자치도 제주시 삼양동,제주특별자치도,제주시,0,삼양동,5011061000,4162,4740,3334,2062,1665,3479
제주특별자치도 제주시 봉개동,제주특별자치도,제주시,0,봉개동,5011062000,803,776,773,552,645,800
제주특별자치도 제주시 아라동,제주특별자치도,제주시,0,아라동,5011063000,5507,6367,4840,2760,2060,5724
제주특별자치도 제주시 오라동,제주특별자치도,제주시,0,오라동,5011064000,2647,2753,2113,1187,979,2237
제주특별자치도 제주시 연동,제주특별자치도,제주시,0,연동,5011065000,5992,7196,6995,4232,2677,7881
제주특별자치도 제주시 노형동,제주특별자치도,제주시,0,노형동,5011066000,6866,9945,9235,4360,2968,9649
제주특별자치도 제주시 외도동,제주특별자치도,제주시,0,외도동,5011067000,3259,4313,3043,1548,1371,3026
제주특별자치도 제주시 이호동,제주특별자치도,제주시,0,이호동,5011068000,601,728,807,517,458,709
제주특별자치도 제주시 도두동,제주특별자치도,제주시,0,도두동,5011069000,435,545,578,373,301,418
제주특별자치도 서귀포시 대정읍,제주특별자치도,서귀포시,0,대정읍,5013025000,2078,3954,3511,2597,3161,2286
제주특별자치도 서귀포시 남원읍,제주특별자치도,서귀포시,0,남원읍,5013025300,1701,2769,3570,2699,3323,2363
제주특별자치도 서귀포시 성산읍,제주특별자치도,서귀포시,0,성산읍,5013025900,1497,2142,3118,2509,2608,1720
제주특별자치도 서귀포시 안덕면,제주특별자치도,서귀포시,0,안덕면,5013031000,1282,1942,2157,1536,1797,1660
제주특별자치도 서귀포시 표선면,제주특별자치도,서귀포시,0,표선면,5013032000,1144,1963,2403,1853,1865,1512
제주특별자치도 서귀포시 송산동,제주특별자치도,서귀포시,0,송산동,5013051000,395,638,787,658,722,522
제주특별자치도 서귀포시 정방동,제주특별자치도,서귀포시,0,정방동,5013052000,230,343,448,408,341,235
제주특별자치도 서귀포시 중앙동,제주특별자치도,서귀포시,0,중앙동,5013053000,308,514,763,659,562,442
제주특별자치도 서귀포시 천지동,제주특별자치도,서귀포시,0,천지동,5013054000,380,559,705,565,546,420
제주특별자치도 서귀포시 효돈동,제주특별자치도,서귀포시,0,효돈동,5013055000,567,752,928,770,914,664
제주특별자치도 서귀포시 영천동,제주특별자치도,서귀포시,0,영천동,5013056000,460,794,1001,716,950,718
제주특별자치도 서귀포시 동홍동,제주특별자치도,서귀포시,0,동홍동,5013057000,2580,4011,3877,2477,2055,3472
제주특별자치도 서귀포시 서홍동,제주특별자치도,서귀포시,0,서홍동,5013058000,1199,1886,1520,1074,972,1480
제주특별자치도 서귀포시 대륜동,제주특별자치도,서귀포시,0,대륜동,5013059000,2186,2468,2175,1779,1526,1781
제주특별자치도 서귀포시 대천동,제주특별자치도,서귀포시,0,대천동,5013060000,2257,2413,2007,1434,1232,1757
제주특별자치도 서귀포시 중문동,제주특별자치도,서귀포시,0,중문동,5013061000,1522,1991,1816,1270,1310,1560
제주특별자치도 서귀포시 예래동,제주특별자치도,서귀포시,0,예래동,5013062000,475,552,702,560,642,578
경기도 수원시 장안구 파장동,경기도,수원시,장안구,파장동,4111156000,3013,3845,4485,3163,2483,3988
경기도 수원시 장안구 율천동,경기도,수원시,장안구,율천동,4111156600,5931,6726,6769,3532,2698,11340
경기도 수원시 장안구 정자1동,경기도,수원시,장안구,정자1동,4111157100,3680,5618,5326,2883,2277,5114
경기도 수원시 장안구 정자2동,경기도,수원시,장안구,정자2동,4111157200,3777,5211,5465,3256,2918,5205
경기도 수원시 장안구 정자3동,경기도,수원시,장안구,정자3동,4111157300,4659,9365,7288,2611,2098,7714
경기도 수원시 장안구 영화동,경기도,수원시,장안구,영화동,4111158000,2592,3082,4073,3308,2497,3120
경기도 수원시 장안구 송죽동,경기도,수원시,장안구,송죽동,4111159100,2782,3146,3672,2418,1759,3546
경기도 수원시 장안구 조원1동,경기도,수원시,장안구,조원1동,4111159700,3346,4700,5518,3519,3047,5193
경기도 수원시 장안구 조원2동,경기도,수원시,장안구,조원2동,4111159800,2162,2990,3858,1933,1734,3569
경기도 수원시 장안구 연무동,경기도,수원시,장안구,연무동,4111160000,1894,2239,2961,2538,2418,2902
경기도 수원시 권선구 세류1동,경기도,수원시,권선구,세류1동,4111352000,1757,1480,1901,1315,997,1741
경기도 수원시 권선구 세류2동,경기도,수원시,권선구,세류2동,4111353000,3613,3819,4371,3279,2383,4034
경기도 수원시 권선구 세류3동,경기도,수원시,권선구,세류3동,4111354000,2727,3229,3498,2776,2101,3233
경기도 수원시 권선구 평동,경기도,수원시,권선구,평동,4111355000,5744,6208,7664,4685,3260,7231
경기도 수원시 권선구 서둔동,경기도,수원시,권선구,서둔동,4111356000,5563,6159,6936,4776,3374,6899
경기도 수원시 권선구 구운동,경기도,수원시,권선구,구운동,4111365000,3353,3847,4973,3084,2163,4575
경기도 수원시 권선구 금곡동,경기도,수원시,권선구,금곡동,4111366200,6894,8089,7614,3889,2874,7369
경기도 수원시 권선구 호매실동,경기도,수원시,권선구,호매실동,4111366400,9720,7942,5946,3449,2245,6003
경기도 수원시 권선구 권선1동,경기도,수원시,권선구,권선1동,4111367000,4485,3741,4298,2612,1573,5430
경기도 수원시 권선구 권선2동,경기도,수원시,권선구,권선2동,4111368000,8349,8965,8038,4127,2188,8185
경기도 수원시 권선구 곡선동,경기도,수원시,권선구,곡선동,4111369000,5515,5030,4540,1895,1193,6039
경기도 수원시 권선구 입북동,경기도,수원시,권선구,입북동,4111370000,2338,3310,2804,1684,1128,2490
경기도 수원시 팔달구 매교동,경기도,수원시,팔달구,매교동,4111565000,873,889,1127,856,739,990
경기도 수원시 팔달구 매산동,경기도,수원시,팔달구,매산동,4111566000,1701,1441,1966,1535,1167,2060
경기도 수원시 팔달구 고등동,경기도,수원시,팔달구,고등동,4111567000,1099,1400,1778,1467,1318,1314
경기도 수원시 팔달구 화서1동,경기도,수원시,팔달구,화서1동,4111568000,2795,3937,4209,3033,2462,3809
경기도 수원시 팔달구 화서2동,경기도,수원시,팔달구,화서2동,4111569000,3602,4672,5111,2425,1874,4900
경기도 수원시 팔달구 지동,경기도,수원시,팔달구,지동,4111570000,1299,1740,2216,2036,1775,1582
경기도 수원시 팔달구 우만1동,경기도,수원시,팔달구,우만1동,4111571000,3029,3217,3795,2783,2317,3721
경기도 수원시 팔달구 우만2동,경기도,수원시,팔달구,우만2동,4111572000,2286,2813,2734,1641,1168,4123
경기도 수원시 팔달구 인계동,경기도,수원시,팔달구,인계동,4111573000,7041,6387,5671,3748,2633,8099
경기도 수원시 팔달구 행궁동,경기도,수원시,팔달구,행궁동,4111574000,1322,1494,2206,1933,1686,1653
경기도 수원시 영통구 매탄1동,경기도,수원시,영통구,매탄1동,4111751000,2558,3194,3313,1938,1265,3706
경기도 수원시 영통구 매탄2동,경기도,수원시,영통구,매탄2동,4111752000,2002,2540,2799,1667,1230,2928
경기도 수원시 영통구 매탄3동,경기도,수원시,영통구,매탄3동,4111753000,5649,6913,5479,2549,1743,7659
경기도 수원시 영통구 매탄4동,경기도,수원시,영통구,매탄4동,4111754000,3274,3894,3796,2191,1498,4432
경기도 수원시 영통구 원천동,경기도,수원시,영통구,원천동,4111755000,7930,7060,4623,2823,1837,7360
경기도 수원시 영통구 영통1동,경기도,수원시,영통구,영통1동,4111757000,5681,7333,5652,2223,1631,6005
경기도 수원시 영통구 영통2동,경기도,수원시,영통구,영통2동,4111758000,6565,4255,3010,1105,889,6393
경기도 수원시 영통구 영통3동,경기도,수원시,영통구,영통3동,4111758500,4571,6279,5299,1977,1315,7325
경기도 수원시 영통구 망포1동,경기도,수원시,영통구,망포1동,4111759300,5125,5987,5137,2004,1203,5584
경기도 수원시 영통구 망포2동,경기도,수원시,영통구,망포2동,4111759600,6067,5363,3579,1425,824,4128
경기도 수원시 영통구 광교1동,경기도,수원시,영통구,광교1동,4111760000,9451,10707,6925,2798,1699,9518
경기도 수원시 영통구 광교2동,경기도,수원시,영통구,광교2동,4111761000,5421,5290,3906,2405,1617,3677
경기도 성남시 수정구 신흥1동,경기도,성남시,수정구,신흥1동,4113151000,1798,2082,2630,2084,1616,2226
경기도 성남시 수정구 신흥2동,경기도,성남시,수정구,신흥2동,4113152000,1299,1584,1755,1385,921,1490
경기도 성남시 수정구 신흥3동,경기도,성남시,수정구,신흥3동,4113153000,1537,1736,2161,1640,1262,1884
경기도 성남시 수정구 태평1동,경기도,성남시,수정구,태평1동,4113154000,2281,2188,2787,2360,1965,3085
경기도 성남시 수정구 태평2동,경기도,성남시,수정구,태평2동,4113155000,2211,2376,2900,2222,1775,2757
경기도 성남시 수정구 태평3동,경기도,성남시,수정구,태평3동,4113156000,1835,2094,2618,2047,1561,2214
경기도 성남시 수정구 태평4동,경기도,성남시,수정구,태평4동,4113156100,1690,2301,2447,1777,1574,2368
경기도 성남시 수정구 수진1동,경기도,성남시,수정구,수진1동,4113157000,1543,1840,2534,2142,1758,1997
경기도 성남시 수정구 수진2동,경기도,성남시,수정구,수진2동,4113158000,2235,2425,2999,2502,1911,2719
경기도 성남시 수정구 단대동,경기도,성남시,수정구,단대동,4113159000,2296,2576,2762,2097,1741,2538
경기도 성남시 수정구 산성동,경기도,성남시,수정구,산성동,4113160000,1676,2279,2248,1793,1590,1994
경기도 성남시 수정구 양지동,경기도,성남시,수정구,양지동,4113161000,1196,1709,1766,1301,1106,1667
경기도 성남시 수정구 복정동,경기도,성남시,수정구,복정동,4113162000,2836,2035,1379,1054,658,2460
경기도 성남시 수정구 위례동,경기도,성남시,수정구,위례동,4113162500,7801,7781,7314,5015,2848,6560
경기도 성남시 수정구 신촌동,경기도,성남시,수정구,신촌동,4113163000,915,769,594,496,302,792
경기도 성남시 수정구 고등동,경기도,성남시,수정구,고등동,4113164000,1174,821,961,725,564,1167
경기도 성남시 수정구 시흥동,경기도,성남시,수정구,시흥동,4113165000,527,459,537,573,437,458
경기도 성남시 중원구 성남동,경기도,성남시,중원구,성남동,4113351000,5631,4832,5748,4506,3471,6386
경기도 성남시 중원구 중앙동,경기도,성남시,중원구,중앙동,4113352500,2001,2291,2694,2265,1654,1833
경기도 성남시 중원구 금광1동,경기도,성남시,중원구,금광1동,4113353000,1139,1086,1307,1012,731,1122
경기도 성남시 중원구 금광2동,경기도,성남시,중원구,금광2동,4113354000,3542,3924,4425,3473,2541,4442
경기도 성남시 중원구 은행1동,경기도,성남시,중원구,은행1동,4113355000,1387,1750,1888,1252,1055,2074
