행정구역,시도,시군구,행정구,읍면동,행정구역코드,age_20,age_30,age_40,age_50,age_60,age_70
경상북도 의성군 단촌면,경상북도,의성군,0,단촌면,4773031000,93,117,264,571,692,76
경상북도 의성군 점곡면,경상북도,의성군,0,점곡면,4773032000,66,86,216,429,629,71
경상북도 의성군 옥산면,경상북도,의성군,0,옥산면,4773033000,62,102,294,525,619,60
경상북도 의성군 사곡면,경상북도,의성군,0,사곡면,4773034000,39,81,243,460,621,66
경상북도 의성군 춘산면,경상북도,의성군,0,춘산면,4773035000,62,77,218,479,516,45
경상북도 의성군 가음면,경상북도,의성군,0,가음면,4773036000,56,90,212,459,547,50
경상북도 의성군 금성면,경상북도,의성군,0,금성면,4773037000,201,296,591,1077,1560,189
경상북도 의성군 봉양면,경상북도,의성군,0,봉양면,4773038000,252,325,622,955,1220,256
경상북도 의성군 비안면,경상북도,의성군,0,비안면,4773039000,124,168,389,707,967,101
경상북도 의성군 구천면,경상북도,의성군,0,구천면,4773040000,81,89,267,483,672,63
경상북도 의성군 단밀면,경상북도,의성군,0,단밀면,4773041000,86,96,263,439,631,73
경상북도 의성군 단북면,경상북도,의성군,0,단북면,4773042000,76,117,276,418,666,80
경상북도 의성군 안계면,경상북도,의성군,0,안계면,4773043000,315,434,699,893,1288,300
경상북도 의성군 다인면,경상북도,의성군,0,다인면,4773044000,183,219,545,938,1477,173
경상북도 의성군 신평면,경상북도,의성군,0,신평면,4773045000,26,34,138,221,337,21
경상북도 의성군 안평면,경상북도,의성군,0,안평면,4773046000,72,111,296,646,834,54
경상북도 의성군 안사면,경상북도,의성군,0,안사면,4773047000,34,54,122,239,357,40
경상북도 청송군 청송읍,경상북도,청송군,0,청송읍,4775025000,394,549,901,1061,1149,413
경상북도 청송군 주왕산면,경상북도,청송군,0,주왕산면,4775031500,97,109,329,499,604,75
경상북도 청송군 부남면,경상북도,청송군,0,부남면,4775032000,100,139,367,687,850,102
경상북도 청송군 현동면,경상북도,청송군,0,현동면,4775033000,90,179,370,465,656,135
경상북도 청송군 현서면,경상북도,청송군,0,현서면,4775034000,105,167,382,735,806,102
경상북도 청송군 안덕면,경상북도,청송군,0,안덕면,4775035000,96,154,411,692,899,98
경상북도 청송군 파천면,경상북도,청송군,0,파천면,4775036000,82,105,243,448,644,68
경상북도 청송군 진보면,경상북도,청송군,0,진보면,4775037000,517,631,1040,1360,1667,551
경상북도 영양군 영양읍,경상북도,영양군,0,영양읍,4776025000,545,805,1176,1342,1564,589
경상북도 영양군 입암면,경상북도,영양군,0,입암면,4776031000,84,160,318,530,732,87
경상북도 영양군 청기면,경상북도,영양군,0,청기면,4776032000,40,79,234,456,632,61
경상북도 영양군 일월면,경상북도,영양군,0,일월면,4776033000,64,87,294,457,594,90
경상북도 영양군 수비면,경상북도,영양군,0,수비면,4776034000,62,116,289,423,535,86
경상북도 영양군 석보면,경상북도,영양군,0,석보면,4776035000,80,121,337,522,669,85
경상북도 영덕군 영덕읍,경상북도,영덕군,0,영덕읍,4777025000,872,1357,1825,1903,2146,962
경상북도 영덕군 강구면,경상북도,영덕군,0,강구면,4777031000,311,547,1023,1383,1746,362
경상북도 영덕군 남정면,경상북도,영덕군,0,남정면,4777032000,90,131,371,582,883,99
경상북도 영덕군 달산면,경상북도,영덕군,0,달산면,4777033000,36,50,165,288,460,37
경상북도 영덕군 지품면,경상북도,영덕군,0,지품면,4777034000,55,111,286,542,778,70
경상북도 영덕군 축산면,경상북도,영덕군,0,축산면,4777035000,90,169,393,582,950,96
경상북도 영덕군 영해면,경상북도,영덕군,0,영해면,4777036000,343,590,965,1263,1802,445
경상북도 영덕군 병곡면,경상북도,영덕군,0,병곡면,4777037000,105,154,405,608,1077,133
경상북도 영덕군 창수면,경상북도,영덕군,0,창수면,4777038000,41,82,218,432,697,30
경상북도 청도군 화양읍,경상북도,청도군,0,화양읍,4782025000,572,1015,1381,1721,1874,698
경상북도 청도군 청도읍,경상북도,청도군,0,청도읍,4782025300,713,1287,1963,2593,3008,837
경상북도 청도군 각남면,경상북도,청도군,0,각남면,4782031000,95,143,323,561,808,103
경상북도 청도군 풍각면,경상북도,청도군,0,풍각면,4782032000,220,302,548,1063,1203,162
경상북도 청도군 각북면,경상북도,청도군,0,각북면,4782033000,108,142,376,688,800,103
경상북도 청도군 이서면,경상북도,청도군,0,이서면,4782034000,208,416,685,1148,1470,267
경상북도 청도군 운문면,경상북도,청도군,0,운문면,4782035000,74,128,358,568,698,78
경상북도 청도군 금천면,경상북도,청도군,0,금천면,4782036000,112,207,541,883,1221,135
경상북도 청도군 매전면,경상북도,청도군,0,매전면,4782037000,146,240,602,1077,1415,156
경상북도 고령군 대가야읍,경상북도,고령군,0,대가야읍,4783025300,682,1228,1875,1854,1949,956
경상북도 고령군 덕곡면,경상북도,고령군,0,덕곡면,4783031000,60,92,229,417,516,76
경상북도 고령군 운수면,경상북도,고령군,0,운수면,4783032000,99,122,278,499,620,71
경상북도 고령군 성산면,경상북도,고령군,0,성산면,4783033000,157,239,452,681,727,136
경상북도 고령군 다산면,경상북도,고령군,0,다산면,4783034000,560,1033,1556,1700,1573,783
경상북도 고령군 개진면,경상북도,고령군,0,개진면,4783035000,96,126,351,534,613,91
경상북도 고령군 우곡면,경상북도,고령군,0,우곡면,4783036000,62,105,255,410,594,70
경상북도 고령군 쌍림면,경상북도,고령군,0,쌍림면,4783037000,131,253,523,899,1114,166
경상북도 성주군 성주읍,경상북도,성주군,0,성주읍,4784025000,1278,1830,2426,2372,2229,1437
경상북도 성주군 선남면,경상북도,성주군,0,선남면,4784031000,441,520,1115,1669,1567,329
경상북도 성주군 용암면,경상북도,성주군,0,용암면,4784032000,189,299,701,1039,1018,177
경상북도 성주군 수륜면,경상북도,성주군,0,수륜면,4784033000,147,240,534,952,1042,115
경상북도 성주군 가천면,경상북도,성주군,0,가천면,4784034000,95,125,330,601,635,90
경상북도 성주군 금수면,경상북도,성주군,0,금수면,4784035000,59,93,212,328,420,38
경상북도 성주군 대가면,경상북도,성주군,0,대가면,4784036000,114,156,400,630,766,129
경상북도 성주군 벽진면,경상북도,성주군,0,벽진면,4784037000,155,215,482,842,960,149
경상북도 성주군 초전면,경상북도,성주군,0,초전면,4784038000,263,373,778,1136,1225,270
경상북도 성주군 월항면,경상북도,성주군,0,월항면,4784039000,194,272,555,917,923,179
경상북도 칠곡군 왜관읍,경상북도,칠곡군,0,왜관읍,4785025000,2794,4683,6334,5192,4344,3678
경상북도 칠곡군 북삼읍,경상북도,칠곡군,0,북삼읍,4785025300,2004,4512,5494,3044,1929,3041
경상북도 칠곡군 석적읍,경상북도,칠곡군,0,석적읍,4785025600,5247,7739,4406,2072,1385,3425
경상북도 칠곡군 지천면,경상북도,칠곡군,0,지천면,4785031000,197,284,688,1049,1305,212
경상북도 칠곡군 동명면,경상북도,칠곡군,0,동명면,4785032000,290,399,957,1468,1525,298
경상북도 칠곡군 가산면,경상북도,칠곡군,0,가산면,4785033000,174,268,615,920,956,166
경상북도 칠곡군 약목면,경상북도,칠곡군,0,약목면,4785036000,577,1027,2050,2031,1836,854
경상북도 칠곡군 기산면,경상북도,칠곡군,0,기산면,4785037000,222,367,511,717,689,171
경상북도 예천군 예천읍,경상북도,예천군,0,예천읍,4790025000,948,1657,2323,2918,3338,1359
경상북도 예천군 호명읍,경상북도,예천군,0,호명읍,4790025300,3302,4086,2638,1835,1396,2121
경상북도 예천군 용문면,경상북도,예천군,0,용문면,4790031000,57,144,284,531,926,85
경상북도 예천군 감천면,경상북도,예천군,0,감천면,4790034000,89,131,331,695,1048,94
경상북도 예천군 보문면,경상북도,예천군,0,보문면,4790035000,59,105,219,438,644,60
경상북도 예천군 유천면,경상북도,예천군,0,유천면,4790037000,186,203,296,485,825,276
경상북도 예천군 용궁면,경상북도,예천군,0,용궁면,4790038000,83,172,317,566,960,94
경상북도 예천군 개포면,경상북도,예천군,0,개포면,4790039000,29,78,190,390,686,53
경상북도 예천군 지보면,경상북도,예천군,0,지보면,4790040000,87,163,336,675,1123,89
경상북도 예천군 풍양면,경상북도,예천군,0,풍양면,4790041000,96,193,406,752,1182,146
경상북도 예천군 효자면,경상북도,예천군,0,효자면,4790042000,30,71,187,407,366,54
경상북도 예천군 은풍면,경상북도,예천군,0,은풍면,4790043000,36,84,188,339,518,60
경상북도 봉화군 봉화읍,경상북도,봉화군,0,봉화읍,4792025000,572,1107,1610,1837,2174,844
경상북도 봉화군 물야면,경상북도,봉화군,0,물야면,4792031000,101,180,470,872,996,131
경상북도 봉화군 봉성면,경상북도,봉화군,0,봉성면,4792032000,87,150,298,548,688,94
경상북도 봉화군 법전면,경상북도,봉화군,0,법전면,4792033000,78,119,280,563,682,86
경상북도 봉화군 춘양면,경상북도,봉화군,0,춘양면,4792034000,221,323,716,1120,1314,267
경상북도 봉화군 소천면,경상북도,봉화군,0,소천면,4792035000,74,149,367,668,679,83
경상북도 봉화군 재산면,경상북도,봉화군,0,재산면,4792036000,41,93,261,454,443,63
경상북도 봉화군 명호면,경상북도,봉화군,0,명호면,4792037000,71,163,378,600,702,90
경상북도 봉화군 상운면,경상북도,봉화군,0,상운면,4792038000,51,95,251,450,679,65
경상북도 봉화군 석포면,경상북도,봉화군,0,석포면,4792039000,158,290,312,367,367,107
경상북도 울진군 울진읍,경상북도,울진군,0,울진읍,4793025000,1202,2064,2469,1998,1988,1747
경상북도 울진군 평해읍,경상북도,울진군,0,평해읍,4793025300,103,180,401,582,936,197
경상북도 울진군 북면,경상북도,울진군,0,북면,4793031000,1035,1060,1264,1118,1086,835
경상북도 울진군 근남면,경상북도,울진군,0,근남면,4793033000,159,252,489,672,756,176
경상북도 울진군 기성면,경상북도,울진군,0,기성면,4793035000,113,113,362,595,912,154
경상북도 울진군 온정면,경상북도,울진군,0,온정면,4793036000,48,91,239,378,650,77
경상북도 울진군 죽변면,경상북도,울진군,0,죽변면,4793037000,513,718,1104,1389,1256,609
경상북도 울진군 후포면,경상북도,울진군,0,후포면,4793038000,472,795,1234,1617,1673,609
경상북도 울진군 금강송면,경상북도,울진군,0,금강송면,4793039000,22,77,259,357,421,41
경상북도 울진군 매화면,경상북도,울진군,0,매화면,4793040000,72,129,301,484,759,87
경상북도 울릉군 울릉읍,경상북도,울릉군,0,울릉읍,4794025000,610,892,1305,1313,1112,674
경상북도 울릉군 서면,경상북도,울릉군,0,서면,4794031000,92,131,280,345,353,85
경상북도 울릉군 북면,경상북도,울릉군,0,북면,4794032000,98,154,244,326,303,118
경상남도 진주시 문산읍,경상남도,진주시,0,문산읍,4817025000,767,978,1272,1570,1454,718
경상남도 진주시 내동면,경상남도,진주시,0,내동면,4817031000,328,557,743,662,584,469
경상남도 진주시 정촌면,경상남도,진주시,0,정촌면,4817032000,1720,1241,1281,1295,874,883
경상남도 진주시 금곡면,경상남도,진주시,0,금곡면,4817033000,105,149,333,517,749,116
경상남도 진주시 진성면,경상남도,진주시,0,진성면,4817035000,103,116,311,487,623,85
경상남도 진주시 일반성면,경상남도,진주시,0,일반성면,4817036000,148,228,462,555,681,168
경상남도 진주시 이반성면,경상남도,진주시,0,이반성면,4817037000,55,85,214,479,579,62
경상남도 진주시 사봉면,경상남도,진주시,0,사봉면,4817038000,54,110,211,356,584,59
경상남도 진주시 지수면,경상남도,진주시,0,지수면,4817039000,50,106,223,324,481,93
경상남도 진주시 대곡면,경상남도,진주시,0,대곡면,4817040000,121,215,486,770,1115,164
경상남도 진주시 금산면,경상남도,진주시,0,금산면,4817041000,2091,3301,3541,2949,2118,2564
경상남도 진주시 집현면,경상남도,진주시,0,집현면,4817042000,316,510,873,945,938,381
경상남도 진주시 미천면,경상남도,진주시,0,미천면,4817043000,55,80,249,397,626,64
경상남도 진주시 명석면,경상남도,진주시,0,명석면,4817044000,217,306,709,1034,1050,262
경상남도 진주시 대평면,경상남도,진주시,0,대평면,4817045000,46,78,153,261,323,61
경상남도 진주시 수곡면,경상남도,진주시,0,수곡면,4817046000,81,142,382,586,710,138
경상남도 진주시 천전동,경상남도,진주시,0,천전동,4817051500,2773,3377,4713,4256,4575,4763
경상남도 진주시 성북동,경상남도,진주시,0,성북동,4817055500,1056,1340,1652,1830,1847,1259
경상남도 진주시 중앙동,경상남도,진주시,0,중앙동,4817056500,860,1089,1711,2346,2759,1043
경상남도 진주시 상봉동,경상남도,진주시,0,상봉동,4817059500,1114,1548,2458,2596,2568,1691
경상남도 진주시 상대동,경상남도,진주시,0,상대동,4817067300,2027,2307,3446,3337,2931,2776
경상남도 진주시 하대동,경상남도,진주시,0,하대동,4817067800,2539,2964,4828,4127,2715,3603
경상남도 진주시 상평동,경상남도,진주시,0,상평동,4817068000,1253,1556,1897,1948,1508,1463
경상남도 진주시 초장동,경상남도,진주시,0,초장동,4817069500,3097,5097,4474,2390,1434,3543
경상남도 진주시 평거동,경상남도,진주시,0,평거동,4817071000,2826,3999,5176,3576,2504,4127
경상남도 진주시 신안동,경상남도,진주시,0,신안동,4817071500,1090,1399,1940,2072,1845,1556
경상남도 진주시 이현동,경상남도,진주시,0,이현동,4817072000,905,1490,2103,2042,1593,1407
경상남도 진주시 판문동,경상남도,진주시,0,판문동,4817073000,2056,3825,3514,2474,1693,2571
경상남도 진주시 가호동,경상남도,진주시,0,가호동,4817074000,4583,4265,4467,3230,2168,7249
경상남도 진주시 충무공동,경상남도,진주시,0,충무공동,4817075000,6371,7452,4115,2298,930,3528
경상남도 통영시 산양읍,경상남도,통영시,0,산양읍,4822025000,238,479,835,1112,1200,229
경상남도 통영시 용남면,경상남도,통영시,0,용남면,4822031000,959,2069,2233,1815,1603,1123
경상남도 통영시 도산면,경상남도,통영시,0,도산면,4822033000,127,201,466,752,906,128
경상남도 통영시 광도면,경상남도,통영시,0,광도면,4822034000,3377,6595,5112,3682,2268,3109
경상남도 통영시 욕지면,경상남도,통영시,0,욕지면,4822035000,68,207,425,488,517,103
경상남도 통영시 한산면,경상남도,통영시,0,한산면,4822036000,75,137,323,477,755,67
경상남도 통영시 사량면,경상남도,통영시,0,사량면,4822037000,49,88,258,419,484,37
경상남도 통영시 도천동,경상남도,통영시,0,도천동,4822051000,515,1058,1515,1818,1630,945
경상남도 통영시 명정동,경상남도,통영시,0,명정동,4822053000,119,252,445,677,758,180
경상남도 통영시 중앙동,경상남도,통영시,0,중앙동,4822055000,197,381,637,925,900,227
경상남도 통영시 정량동,경상남도,통영시,0,정량동,4822059000,564,1107,1629,1892,1567,592
경상남도 통영시 북신동,경상남도,통영시,0,북신동,4822060000,823,1406,1624,2124,1797,904
경상남도 통영시 미수동,경상남도,통영시,0,미수동,4822066500,765,1626,1984,2036,1344,1038
경상남도 통영시 봉평동,경상남도,통영시,0,봉평동,4822067000,751,1247,1796,2056,1718,854
경상남도 통영시 무전동,경상남도,통영시,0,무전동,4822070000,1265,2322,2505,2119,1339,1623
경상남도 사천시 사천읍,경상남도,사천시,0,사천읍,4824025000,2030,2918,3232,2352,2048,2443
경상남도 사천시 정동면,경상남도,사천시,0,정동면,4824031000,1806,2412,2390,1576,1367,1597
경상남도 사천시 사남면,경상남도,사천시,0,사남면,4824032000,2331,3383,2508,1685,1485,2150
경상남도 사천시 용현면,경상남도,사천시,0,용현면,4824033000,574,1139,1165,1327,1395,499
경상남도 사천시 축동면,경상남도,사천시,0,축동면,4824034000,88,120,240,396,498,68
경상남도 사천시 곤양면,경상남도,사천시,0,곤양면,4824035000,141,246,526,794,1084,197
경상남도 사천시 곤명면,경상남도,사천시,0,곤명면,4824036000,104,203,457,688,975,127
경상남도 사천시 서포면,경상남도,사천시,0,서포면,4824037000,146,254,615,863,1137,184
경상남도 사천시 동서동,경상남도,사천시,0,동서동,4824051000,255,526,890,1358,1731,330
경상남도 사천시 선구동,경상남도,사천시,0,선구동,4824052000,342,553,883,1064,1108,430
경상남도 사천시 동서금동,경상남도,사천시,0,동서금동,4824053000,513,896,1060,1142,1185,527
경상남도 사천시 벌용동,경상남도,사천시,0,벌용동,4824055000,1170,2245,2960,2658,2272,1623
경상남도 사천시 향촌동,경상남도,사천시,0,향촌동,4824057000,496,974,1298,1258,1162,829
경상남도 사천시 남양동,경상남도,사천시,0,남양동,4824059500,323,578,885,1173,1280,405
경상남도 김해시 진영읍,경상남도,김해시,0,진영읍,4825025000,6653,10928,9159,6959,4753,5487
경상남도 김해시 주촌면,경상남도,김해시,0,주촌면,4825032000,3912,3596,2938,2081,940,1935
경상남도 김해시 진례면,경상남도,김해시,0,진례면,4825033000,414,625,1209,1493,1349,472
경상남도 김해시 한림면,경상남도,김해시,0,한림면,4825034000,479,577,1243,1899,1822,417
경상남도 김해시 생림면,경상남도,김해시,0,생림면,4825035000,213,262,667,1057,1007,211
경상남도 김해시 상동면,경상남도,김해시,0,상동면,4825036000,223,264,604,885,670,199
경상남도 김해시 대동면,경상남도,김해시,0,대동면,4825037000,297,442,840,1594,1541,271
경상남도 김해시 동상동,경상남도,김해시,0,동상동,4825051000,1088,1123,1760,1822,1170,1102
경상남도 김해시 회현동,경상남도,김해시,0,회현동,4825052000,1017,1036,1510,1652,1381,890
경상남도 김해시 부원동,경상남도,김해시,0,부원동,4825053000,1090,1149,1929,1842,1149,1148
경상남도 김해시 내외동,경상남도,김해시,0,내외동,4825054000,8715,9901,15939,10613,5586,11208
경상남도 김해시 북부동,경상남도,김해시,0,북부동,4825055000,9442,14227,16651,9938,5622,11795
경상남도 김해시 칠산서부동,경상남도,김해시,0,칠산서부동,4825056500,850,1164,1885,1866,1343,1113
경상남도 김해시 활천동,경상남도,김해시,0,활천동,4825058000,4045,5224,8211,6456,3814,5298
경상남도 김해시 삼안동,경상남도,김해시,0,삼안동,4825059000,3570,4093,7394,5961,3383,5732
경상남도 김해시 불암동,경상남도,김해시,0,불암동,4825060000,657,924,1421,1277,798,909
경상남도 김해시 장유1동,경상남도,김해시,0,장유1동,4825061000,6517,10753,11280,5752,4095,7888
경상남도 김해시 장유2동,경상남도,김해시,0,장유2동,4825062000,4262,7404,7628,3742,2441,5543
경상남도 김해시 장유3동,경상남도,김해시,0,장유3동,4825063000,9760,17291,11023,5288,3320,8236
경상남도 밀양시 삼랑진읍,경상남도,밀양시,0,삼랑진읍,4827025000,331,541,1014,1669,1982,407
경상남도 밀양시 하남읍,경상남도,밀양시,0,하남읍,4827025300,359,680,1144,1709,1922,440
경상남도 밀양시 부북면,경상남도,밀양시,0,부북면,4827031000,287,450,891,1435,1499,375
경상남도 밀양시 상동면,경상남도,밀양시,0,상동면,4827032000,137,180,465,1006,1055,117
경상남도 밀양시 산외면,경상남도,밀양시,0,산외면,4827033000,121,224,485,835,851,130
경상남도 밀양시 산내면,경상남도,밀양시,0,산내면,4827034000,131,270,678,1134,1176,180
경상남도 밀양시 단장면,경상남도,밀양시,0,단장면,4827035000,224,301,713,1421,1284,187
경상남도 밀양시 상남면,경상남도,밀양시,0,상남면,4827036000,493,903,1350,1819,2022,552
경상남도 밀양시 초동면,경상남도,밀양시,0,초동면,4827037000,134,243,547,938,1163,142
경상남도 밀양시 무안면,경상남도,밀양시,0,무안면,4827038000,228,326,715,1343,1583,252
경상남도 밀양시 청도면,경상남도,밀양시,0,청도면,4827039000,45,98,228,559,655,77
경상남도 밀양시 내일동,경상남도,밀양시,0,내일동,4827051000,178,244,441,627,709,191
경상남도 밀양시 내이동,경상남도,밀양시,0,내이동,4827052000,2386,2635,3046,2733,1929,2084
경상남도 밀양시 삼문동,경상남도,밀양시,0,삼문동,4827053000,1661,3233,3431,2932,2400,2283
경상남도 밀양시 가곡동,경상남도,밀양시,0,가곡동,4827054000,606,900,1292,1554,1643,743
경상남도 밀양시 교동,경상남도,밀양시,0,교동,4827055000,467,672,1050,1132,831,593
경상남도 거제시 일운면,경상남도,거제시,0,일운면,4831031000,639,1155,1657,1691,1210,668
경상남도 거제시 동부면,경상남도,거제시,0,동부면,4831032000,160,261,564,804,818,163
경상남도 거제시 남부면,경상남도,거제시,0,남부면,4831033000,65,107,293,415,478,64
경상남도 거제시 거제면,경상남도,거제시,0,거제면,4831034000,443,863,1287,1555,1566,537
경상남도 거제시 둔덕면,경상남도,거제시,0,둔덕면,4831035000,126,227,471,749,807,177
경상남도 거제시 사등면,경상남도,거제시,0,사등면,4831036000,1135,2221,2127,2040,1690,884
경상남도 거제시 연초면,경상남도,거제시,0,연초면,4831037000,709,1298,1804,1664,1134,747
경상남도 거제시 하청면,경상남도,거제시,0,하청면,4831038000,232,477,789,1017,1133,276
경상남도 거제시 장목면,경상남도,거제시,0,장목면,4831039000,213,397,800,1062,1297,242
경상남도 거제시 장승포동,경상남도,거제시,0,장승포동,4831051000,422,889,1147,976,640,664
경상남도 거제시 능포동,경상남도,거제시,0,능포동,4831053000,646,1304,1939,1795,1119,890
경상남도 거제시 아주동,경상남도,거제시,0,아주동,4831054000,3743,6490,3669,1765,748,2604
경상남도 거제시 옥포1동,경상남도,거제시,0,옥포1동,4831055000,753,1264,1414,1135,573,813
경상남도 거제시 옥포2동,경상남도,거제시,0,옥포2동,4831056000,2517,4625,4953,3908,1767,2680
경상남도 거제시 장평동,경상남도,거제시,0,장평동,4831057000,2714,3984,4537,2405,902,2782
경상남도 거제시 고현동,경상남도,거제시,0,고현동,4831058000,4391,6878,6823,4733,2304,4358
경상남도 거제시 상문동,경상남도,거제시,0,상문동,4831059000,4401,7959,5295,2357,1120,3380
경상남도 거제시 수양동,경상남도,거제시,0,수양동,4831060000,2277,5351,3949,1779,904,2468
경상남도 양산시 물금읍,경상남도,양산시,0,물금읍,4833025300,17561,23532,17990,12989,8004,14297
경상남도 양산시 동면,경상남도,양산시,0,동면,4833031000,8323,9263,6855,6182,3757,4478
경상남도 양산시 원동면,경상남도,양산시,0,원동면,4833032000,159,230,476,1005,1076,126
경상남도 양산시 상북면,경상남도,양산시,0,상북면,4833033000,880,1313,2382,2953,2353,1069
경상남도 양산시 하북면,경상남도,양산시,0,하북면,4833034000,480,740,1634,2077,1700,686
경상남도 양산시 중앙동,경상남도,양산시,0,중앙동,4833051000,1102,1297,2165,2511,1759,1184
경상남도 양산시 양주동,경상남도,양산시,0,양주동,4833051500,2837,4852,6464,4194,3504,4561
경상남도 양산시 삼성동,경상남도,양산시,0,삼성동,4833052000,2637,3109,4181,3661,2089,2577
경상남도 양산시 강서동,경상남도,양산시,0,강서동,4833053000,807,1490,1628,1310,988,1119
경상남도 양산시 서창동,경상남도,양산시,0,서창동,4833054000,2648,4894,5336,4040,2861,3258
경상남도 양산시 소주동,경상남도,양산시,0,소주동,4833055000,1958,3259,4049,3479,2857,2185
경상남도 양산시 평산동,경상남도,양산시,0,평산동,4833056000,2454,4794,5412,4552,4705,3208
경상남도 양산시 덕계동,경상남도,양산시,0,덕계동,4833057000,2195,2857,3342,2793,2164,1938
경상남도 의령군 의령읍,경상남도,의령군,0,의령읍,4872025000,786,1335,1667,1530,1554,950
경상남도 의령군 가례면,경상남도,의령군,0,가례면,4872031000,66,111,270,472,557,82
경상남도 의령군 칠곡면,경상남도,의령군,0,칠곡면,4872032000,62,71,201,332,395,42
경상남도 의령군 대의면,경상남도,의령군,0,대의면,4872033000,48,60,157,278,367,49
경상남도 의령군 화정면,경상남도,의령군,0,화정면,4872034000,67,102,270,398,514,68
경상남도 의령군 용덕면,경상남도,의령군,0,용덕면,4872035000,70,109,239,448,462,72
경상남도 의령군 정곡면,경상남도,의령군,0,정곡면,4872036000,45,90,213,386,502,57
경상남도 의령군 지정면,경상남도,의령군,0,지정면,4872037000,65,121,276,525,653,83
경상남도 의령군 낙서면,경상남도,의령군,0,낙서면,4872038000,22,39,90,211,289,26
경상남도 의령군 부림면,경상남도,의령군,0,부림면,4872039000,142,187,475,646,873,168
경상남도 의령군 봉수면,경상남도,의령군,0,봉수면,4872040000,58,56,115,257,379,30
경상남도 의령군 궁류면,경상남도,의령군,0,궁류면,4872041500,25,47,125,336,507,28
경상남도 의령군 유곡면,경상남도,의령군,0,유곡면,4872042000,39,52,166,321,456,31
경상남도 함안군 가야읍,경상남도,함안군,0,가야읍,4873025000,1475,2484,3330,3104,2716,1881
경상남도 함안군 칠원읍,경상남도,함안군,0,칠원읍,4873025300,1345,3392,3321,2747,2164,1790
경상남도 함안군 함안면,경상남도,함안군,0,함안면,4873031000,109,195,391,643,774,137
경상남도 함안군 군북면,경상남도,함안군,0,군북면,4873032000,478,511,881,1412,1680,379
경상남도 함안군 법수면,경상남도,함안군,0,법수면,4873033000,113,226,477,779,883,126
경상남도 함안군 대산면,경상남도,함안군,0,대산면,4873034000,123,213,507,854,1179,165
경상남도 함안군 칠서면,경상남도,함안군,0,칠서면,4873035000,328,595,1018,1056,1081,401
경상남도 함안군 칠북면,경상남도,함안군,0,칠북면,4873036000,69,120,286,548,680,84
경상남도 함안군 산인면,경상남도,함안군,0,산인면,4873038000,166,202,478,736,750,179
경상남도 함안군 여항면,경상남도,함안군,0,여항면,4873039000,28,48,141,308,297,40
경상남도 창녕군 창녕읍,경상남도,창녕군,0,창녕읍,4874025000,1431,2138,2766,3016,2759,1508
경상남도 창녕군 남지읍,경상남도,창녕군,0,남지읍,4874025300,888,1588,2018,2435,2333,786
경상남도 창녕군 고암면,경상남도,창녕군,0,고암면,4874031000,79,93,274,466,636,87
경상남도 창녕군 성산면,경상남도,창녕군,0,성산면,4874032000,70,94,276,475,520,61
경상남도 창녕군 대합면,경상남도,창녕군,0,대합면,4874033000,206,307,663,888,1168,200
경상남도 창녕군 이방면,경상남도,창녕군,0,이방면,4874034000,89,153,319,586,790,121
경상남도 창녕군 유어면,경상남도,창녕군,0,유어면,4874035000,61,117,242,446,641,86
경상남도 창녕군 대지면,경상남도,창녕군,0,대지면,4874036000,138,264,378,495,669,152
경상남도 창녕군 계성면,경상남도,창녕군,0,계성면,4874037000,112,161,394,533,736,107
경상남도 창녕군 영산면,경상남도,창녕군,0,영산면,4874038000,315,489,934,1282,1243,379
경상남도 창녕군 장마면,경상남도,창녕군,0,장마면,4874039000,81,131,288,473,668,78
경상남도 창녕군 도천면,경상남도,창녕군,0,도천면,4874040000,134,231,466,695,731,158
경상남도 창녕군 길곡면,경상남도,창녕군,0,길곡면,4874041000,71,116,237,449,485,62
경상남도 창녕군 부곡면,경상남도,창녕군,0,부곡면,4874042000,180,258,587,1070,1014,180
경상남도 고성군 고성읍,경상남도,고성군,0,고성읍,4882025000,1680,3383,4322,4195,3846,2319
경상남도 고성군 삼산면,경상남도,고성군,0,삼산면,4882031000,72,136,264,463,611,73
경상남도 고성군 하일면,경상남도,고성군,0,하일면,4882032000,66,118,250,460,691,100
경상남도 고성군 하이면,경상남도,고성군,0,하이면,4882033000,143,245,458,634,721,214
경상남도 고성군 상리면,경상남도,고성군,0,상리면,4882034000,65,118,251,412,595,87
경상남도 고성군 대가면,경상남도,고성군,0,대가면,4882035000,53,117,246,473,613,69
경상남도 고성군 영현면,경상남도,고성군,0,영현면,4882036000,36,46,102,230,372,40
경상남도 고성군 영오면,경상남도,고성군,0,영오면,4882037000,59,107,223,363,464,87
경상남도 고성군 개천면,경상남도,고성군,0,개천면,4882038000,34,74,145,299,398,43
경상남도 고성군 구만면,경상남도,고성군,0,구만면,4882039000,33,53,151,277,375,51
경상남도 고성군 회화면,경상남도,고성군,0,회화면,4882040000,201,318,605,828,918,249
경상남도 고성군 마암면,경상남도,고성군,0,마암면,4882041000,52,136,311,434,646,68
경상남도 고성군 동해면,경상남도,고성군,0,동해면,4882042000,134,250,545,797,1018,177
경상남도 고성군 거류면,경상남도,고성군,0,거류면,4882043000,207,457,814,969,1164,268
경상남도 남해군 남해읍,경상남도,남해군,0,남해읍,4884025000,989,1643,2178,2180,2255,1554
경상남도 남해군 이동면,경상남도,남해군,0,이동면,4884031000,135,273,576,846,1327,179
